original_Date(UTC),original_Latitude,original_Longitude,original_Depth,original_Magnitude,distance,formatted,lat,lon,housenumber,postcode,district,suburb,street,city,name,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
2016-11-13 17:43:28,-31.71,-71.35,46,4.1,0,"Canela, Provincia de Choapa, Chile",-31.4643996,-71.43491570348377,,,,,,Canela,,Provincia de Choapa,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-13 14:50:38,-28.88,-71.38,31,4.6,731.999648484424,"Agua de La Varilla, Huasco, Chile",-28.88344,-71.37359,,,,,,,Agua de La Varilla,Huasco,HU,De Atacama,AT,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2016-11-13 14:01:04,-29.26,-67.9,140,5.7,482.8693217273119,"Río Cosme, F5350 F, Argentina",-29.260236703900436,-67.89502975932199,,F5350,,,Río Cosme,,Río Cosme,Coronel Felipe Varela,CV,La Rioja,F,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-10 17:14:55,-19.13,-69.42,96,4.6,0,"Camiña, Provincia del Tamarugal, Chile",-19.313081,-69.4266968,,,,,,Camiña,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-09 12:21:31,-36.58,-73.55,28,4.9,1748123.213047945,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-09 11:04:10,-36.57,-73.58,20,4.5,1745224.476867844,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-08 17:09:55,-38.45,-74.17,15,5.0,1782996.5369923378,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-08 14:13:58,-25.43,-70.03,57,4.9,0,"Taltal, Provincia de Antofagasta, Chile",-25.4078293,-70.4858424,,,,,,Taltal,,Provincia de Antofagasta,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-08 07:13:09,-36.65,-73.57,10,4.7,1749196.425436711,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-08 07:08:01,-36.66,-73.61,27,5.1,1746256.4601947765,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-08 05:44:43,-36.7,-73.59,10,4.9,1749510.5759337398,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-08 05:16:18,-36.7,-73.52,21,4.6,1755340.1722007983,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-08 04:55:43,-36.62,-73.73,15,5.9,1734667.4512845806,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-11-07 06:53:13,-28.12,-70.71,54,4.1,0,"Vallenar, Provincia de Huasco, Chile",-28.5750438,-70.7616398,,,,,,Vallenar,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-04 16:20:45,-35.06,-71.0,95,6.4,0,"Romeral, Provincia de Curicó, Chile",-34.9599696,-71.1253134,,,,,,Romeral,,Provincia de Curicó,,Maule Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-03 12:44:03,-19.34,-69.35,110,5.0,0,"Camiña, Provincia del Tamarugal, Chile",-19.313081,-69.4266968,,,,,,Camiña,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-03 02:17:06,-31.5,-71.66,42,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-11-02 07:21:32,-22.47,-68.51,134,5.0,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-31 05:44:33,-22.43,-68.64,105,5.1,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-31 02:15:11,-31.84,-71.58,41,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-30 04:49:40,-25.18,-70.39,61,5.4,299.89779966391774,"Cerro Gran Pocho, Taltal, Provincia de Antofagasta, Chile",-25.1797163,-70.3929637,,,,,,Taltal,Cerro Gran Pocho,Provincia de Antofagasta,AN,Antofagasta Region,AN,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-27 00:59:34,-22.2,-68.45,127,4.8,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-26 12:18:03,-27.72,-70.16,88,4.2,0,"1580000 Tierra Amarilla, Chile",-27.4680505,-70.2649307,,1580000,,,,Tierra Amarilla,,Provincia de Copiapó,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-25 07:18:22,-26.75,-71.07,15,4.9,1936393.7377005944,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-10-23 06:09:17,-30.83,-71.36,42,4.4,1380.3603605588391,"Punitaqui, Provincia de Limarí, Chile",-30.8201081,-71.3512659,,,,,,Punitaqui,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-21 19:02:31,-30.75,-71.38,47,4.3,904.1290503301633,"Estero Cachaco, Ovalle, Chile",-30.744142183734297,-71.37343858046603,,,,,Estero Cachaco,Ovalle,Estero Cachaco,Provincia de Limarí,LM,Coquimbo Region,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-20 04:38:17,-36.46,-72.58,69,4.3,3.8961855036412807,"Ruta N-470, Treguaco, Chile",-36.464559066076134,-72.5877517099114,,,,,Ruta N-470,Treguaco,Ruta N-470,Provincia de Itata,,Nuble Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-17 00:35:53,-33.71,-71.56,45,4.0,0,"2720000 Santo Domingo, Chile",-33.78637485,-71.67562513955934,,2720000,,,,Santo Domingo,,Provincia de San Antonio,,Valparaiso Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-16 08:37:49,-30.64,-71.59,33,4.0,449.71709611645537,"Ruta D-560, Ovalle, Chile",-30.631822215157555,-71.56738922559828,,,,,Ruta D-560,Ovalle,Ruta D-560,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-14 18:09:34,-21.89,-68.42,116,4.6,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-14 10:58:10,-37.53,-73.86,50,5.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-12 01:59:22,-30.69,-71.38,41,5.0,406.0377550633145,"Valle del Encanto, 184 0000 Ovalle, Chile",-30.682279738984594,-71.37453440017896,,1840000,,,Valle del Encanto,Ovalle,Valle del Encanto,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-11 12:52:06,-28.39,-70.47,80,4.2,0,"Vallenar, Provincia de Huasco, Chile",-28.5750438,-70.7616398,,,,,,Vallenar,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-09 01:02:40,-31.35,-70.66,122,4.3,0,"1930000 Illapel, Chile",-31.6326932,-71.1683039,,1930000,,,,Illapel,,Provincia de Choapa,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-08 04:43:46,-29.43,-71.07,62,4.2,591.9279834525809,"Qubrada Agua Grande, La Higuera, Chile",-29.435264830465584,-71.07090364333327,,,,,Qubrada Agua Grande,La Higuera,Qubrada Agua Grande,Provincia de Elqui,EQ,Coquimbo Region,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-07 23:59:29,-31.0,-71.3,65,4.9,1112.114321822304,"El Maqui, Punitaqui, Provincia de Limarí, Chile",-30.9901551,-71.2979436,,,,,,Punitaqui,El Maqui,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-07 01:27:52,-30.58,-70.91,77,4.1,0,"1880000 Monte Patria, Chile",-30.6944769,-70.9579593,,1880000,,,,Monte Patria,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-06 00:47:44,-20.25,-69.18,94,4.4,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-05 07:22:39,-30.71,-71.37,48,4.4,627.8859292226477,"Cerro Las Peñas, Limarí, Chile",-30.71564,-71.37032,,,,,,,Cerro Las Peñas,Limarí,LM,De Coquimbo,CO,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2016-10-05 06:17:25,-29.29,-70.31,108,4.6,0,"Alto del Carmen, Provincia de Huasco, Chile",-28.7596711,-70.4861108,,,,,,Alto del Carmen,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-10-02 01:39:24,-21.29,-68.84,114,4.1,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-27 17:07:28,-23.09,-70.6,30,4.7,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-27 16:50:00,-23.1,-70.61,36,4.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-25 01:23:47,-30.36,-71.65,37,4.9,0,"Ovalle, Provincia de Limarí, Chile",-30.6030819,-71.2029894,,,,,,Ovalle,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-24 20:27:20,-21.59,-68.53,114,4.9,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-24 20:07:19,-32.61,-71.57,32,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-24 02:56:15,-29.99,-71.36,47,4.3,41.83970185854583,"El Panul 212, Coquimbo, Chile",-29.989653,-71.360168,212,,,,El Panul,Coquimbo,,Elqui,EQ,De Coquimbo,CO,Chile,cl,© OpenAddresses contributors,BSD-3-Clause License,
2016-09-22 09:51:27,-20.21,-69.25,100,4.1,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-21 20:59:26,-30.17,-70.76,88,4.2,0,"1760000 Vicuña, Chile",-30.0340482,-70.7126702,,1760000,,,,Vicuña,,Provincia de Elqui,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-20 13:24:43,-23.58,-68.19,134,5.1,0,"San Pedro de Atacama, Provincia de El Loa, Chile",-22.910832,-68.2001376,,,,,,San Pedro de Atacama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-18 16:06:58,-30.66,-71.37,50,4.1,893.9328913743817,"Compañía Pisquera de Chile - Ovalle, 184 0000 Ovalle, Chile",-30.664217,-71.362043,,1840000,,,Compañía Pisquera de Chile - Ovalle,Ovalle,,Limarí,LM,De Coquimbo,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-17 03:55:57,-37.28,-73.89,42,5.1,1749177.714768579,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-09-15 15:37:52,-20.36,-69.54,72,4.4,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-15 15:31:07,-38.09,-73.47,32,4.8,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-11 21:03:52,-23.04,-69.06,78,4.5,0,"1390000 Sierra Gorda, Chile",-22.8916766,-69.3200101,,1390000,,,,Sierra Gorda,,Provincia de Antofagasta,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-08 02:34:04,-21.8,-68.62,121,5.0,18.70855838528599,"Ruta B-141, Calama, Chile",-21.79773502639566,-68.62168026364037,,,,,Ruta B-141,Calama,Ruta B-141,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-07 22:54:31,-32.31,-71.58,42,4.5,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-07 20:03:23,-20.05,-69.09,113,5.3,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-07 12:01:12,-24.87,-70.76,18,4.1,2028816.6258501727,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-09-07 00:06:00,-31.97,-71.55,75,4.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-06 07:37:47,-21.32,-67.97,173,5.0,0,"Municipio Colcha K, Provincia Nor Lípez, Bolivia",-20.7857208,-67.41570599440217,,,,,,Municipio Colcha K,,Provincia Nor Lípez,,Potosí,P,Bolivia,bo,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-09-03 01:00:58,-22.13,-69.89,72,4.3,628.0745647059008,"Ruta B-150, Tocopilla, Chile",-22.10908460628251,-69.86377514437964,,,,,Ruta B-150,Tocopilla,Ruta B-150,Provincia de Tocopilla,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-31 16:02:06,-29.61,-70.68,94,4.1,1818.907842116646,"La Higuera, Provincia de Elqui, Chile",-29.6116582,-70.6987181,,,,,,La Higuera,,Provincia de Elqui,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-30 08:09:07,-34.87,-72.58,12,5.1,1776548.8403169303,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-08-29 01:27:21,-18.4,-69.7,112,4.4,0,"Arica, Provincia de Arica, Chile",-18.4785288,-70.3211394,,,,,,Arica,,Provincia de Arica,,Arica y Parinacota Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-28 16:32:04,-27.68,-71.23,35,4.6,1897213.7944067218,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-08-27 20:14:10,-38.15,-73.39,29,4.9,820.5354558498501,"Escuela Mapudungun, Ruta P-726, Tirúa, Chile",-38.1427884,-73.3919887,,,,,Ruta P-726,Tirúa,Escuela Mapudungun,Provincia de Arauco,AU,Biobio Region,BI,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-27 19:36:08,-32.81,-71.61,29,4.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-26 10:08:36,-25.1,-70.4,60,4.1,531.7141414848846,"Manto Dolores, Antofagasta, Chile",-25.1043,-70.39769,,,,,,,Manto Dolores,Antofagasta,AN,De Antofagasta,AN,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2016-08-21 04:56:57,-19.29,-69.65,82,4.5,0,"Camiña, Provincia del Tamarugal, Chile",-19.313081,-69.4266968,,,,,,Camiña,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-19 12:06:46,-21.05,-70.25,38,4.2,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-19 05:59:24,-20.59,-68.92,110,4.6,0,"Pica, Provincia del Tamarugal, Chile",-20.4911417,-69.3290752,,,,,,Pica,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-18 00:11:22,-27.53,-70.72,55,4.0,0,"Copiapó, Provincia de Copiapó, Chile",-27.3664685,-70.3322753,,,,,,Copiapó,,Provincia de Copiapó,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-16 18:42:52,-33.59,-71.96,25,4.3,1805769.491968912,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2016-08-16 02:58:38,-22.47,-68.79,117,5.1,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-15 17:50:16,-28.88,-71.5,44,4.1,0,"Freirina, Provincia de Huasco, Chile",-28.5086484,-71.0785719,,,,,,Freirina,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-14 13:28:43,-20.21,-69.27,105,5.1,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-14 10:23:57,-20.65,-69.12,111,4.4,1997.9241518162748,"Pica, Provincia del Tamarugal, Chile",-20.6390435,-69.1047822,,,,,,Pica,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-13 14:21:44,-32.41,-71.66,36,4.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-12 18:49:03,-40.36,-72.96,61,4.1,794.066418286947,"Fundo San José, 5240000 Río Bueno, Chile",-40.3629613,-72.9514718,,5240000,,Fundo San José,,Río Bueno,Fundo San José,Provincia de Ranco,,Los Ríos,LR,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-12 17:07:29,-20.57,-69.17,105,4.0,0,"Pica, Provincia del Tamarugal, Chile",-20.4911417,-69.3290752,,,,,,Pica,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-10 17:37:07,-30.75,-71.41,46,4.5,746.942880523677,"Posta de salud rural chalinga, Ovalle, Provincia de Limarí, Chile",-30.7513105,-71.4023338,,,,,,Ovalle,Posta de salud rural chalinga,Provincia de Limarí,LM,Coquimbo Region,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-10 08:20:17,-32.08,-71.25,86,4.9,455.7058442202165,"Ruta D-875, Los Vilos, Chile",-32.07539028349069,-71.22478025838697,,,,,Ruta D-875,Los Vilos,Ruta D-875,Provincia de Choapa,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-10 06:43:39,-31.97,-71.54,25,4.5,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-08 16:08:15,-24.12,-68.23,135,5.0,0,"San Pedro de Atacama, Provincia de El Loa, Chile",-22.910832,-68.2001376,,,,,,San Pedro de Atacama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-08 12:24:32,-31.64,-71.61,34,4.7,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-04 14:15:11,-22.43,-66.2,293,6.0,0,"Municipio de Rinconada, Departamento Rinconada, Argentina",-22.4409796,-66.1678621,,,,,,Municipio de Rinconada,,Departamento Rinconada,,Jujuy,Y,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-08-03 07:41:38,-21.24,-69.47,74,4.1,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-07-29 16:52:15,-31.59,-71.45,49,4.7,404.5997306098851,"Escuela Básica Mincha Norte, Ruta D-751, Canela, Chile",-31.587193,-71.447282,,,,,Ruta D-751,Canela,Escuela Básica Mincha Norte,Provincia de Choapa,CH,Coquimbo Region,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-07-29 07:35:35,-31.74,-71.63,29,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-07-28 00:34:20,-30.41,-71.63,36,4.4,0,"Ovalle, Provincia de Limarí, Chile",-30.6030819,-71.2029894,,,,,,Ovalle,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2016-07-26 23:00:24,-32.7,-71.74,25,4.9,1814536.6051170388,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
