original_Date(UTC),original_Latitude,original_Longitude,original_Depth,original_Magnitude,distance,formatted,lat,lon,housenumber,district,postcode,suburb,street,city,name,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
2018-06-21 16:08:02,-24.25,-67.47,190,6.1,0,"Municipio de Tolar Grande, Los Andes, Argentina",-24.5894782,-67.3966467,,,,,,Municipio de Tolar Grande,,Los Andes,,Salta,A,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-21 06:17:26,-21.3,-69.86,46,4.0,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-21 03:10:29,-30.38,-71.49,28,4.3,0,"Coquimbo, Provincia de Elqui, Chile",-29.9531851,-71.3379503,,,,,,Coquimbo,,Provincia de Elqui,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-20 08:45:24,-30.71,-71.4,49,4.1,0,"Ovalle, Provincia de Limarí, Chile",-30.6030819,-71.2029894,,,,,,Ovalle,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-17 07:32:01,-26.76,-70.9,43,4.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-15 14:01:47,-29.59,-71.3,60,4.3,542.9372930120662,"Ruta D-190, La Higuera, Chile",-29.562060654074067,-71.31059680620817,,,,,Ruta D-190,La Higuera,Ruta D-190,Provincia de Elqui,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-15 10:37:33,-20.04,-69.05,90,4.1,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-14 05:25:04,-19.93,-69.42,107,4.4,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,,1140000,,,Huara,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-12 22:23:26,-20.78,-69.2,107,4.9,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-07 11:35:35,-20.81,-69.06,115,4.3,1836.298488810125,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.8219847,-69.072155,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-07 07:22:33,-20.87,-69.11,107,4.1,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-03 20:48:28,-23.51,-69.25,107,4.4,0,"1390000 Sierra Gorda, Chile",-22.8916766,-69.3200101,,,1390000,,,Sierra Gorda,,Provincia de Antofagasta,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-03 08:10:12,-21.92,-68.77,98,4.6,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-03 04:58:53,-34.2,-72.23,31,4.3,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-02 06:17:19,-38.27,-73.75,29,5.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-06-01 07:34:13,-34.96,-71.65,49,4.2,45.96956705541945,"Ruta J-70-I, 340 0000 Hualañé, Chile",-34.98697023464167,-71.67158920146024,,,3400000,,Ruta J-70-I,Hualañé,Ruta J-70-I,Provincia de Curicó,,Maule Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-29 01:16:11,-20.17,-69.04,105,4.9,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-28 20:59:35,-31.24,-68.96,150,5.2,0,"Ullum, 5414 J, Argentina",-31.028560249999998,-68.83234062825171,,,5414,,,,Ullum,Ullúm,UL,San Juan,J,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-27 15:18:02,-31.3,-71.36,47,4.4,903.8662956547063,"Escuela Básica Maríano Latorre, Ruta D-907, Canela, Chile",-31.2928344,-71.3644914,,,,,Ruta D-907,Canela,Escuela Básica Maríano Latorre,Provincia de Choapa,CH,Coquimbo Region,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-23 14:11:59,-20.72,-69.18,99,4.0,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-22 10:40:57,-21.29,-68.73,113,4.7,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-22 07:10:05,-19.43,-69.21,113,4.3,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,,1140000,,,Huara,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-22 04:12:45,-41.38,-73.75,50,4.1,432.9283170884197,"Los Muermos, Provincia de Llanquihue, Chile",-41.383833622026906,-73.74697012699842,,,,,,Los Muermos,,Provincia de Llanquihue,,Los Lagos Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-21 13:44:58,-30.27,-71.62,33,4.2,264.6410588840262,"Monte Morban, Elqui, Chile",-30.26849,-71.62213,,,,,,,Monte Morban,Elqui,EQ,De Coquimbo,CO,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-05-19 06:43:40,-32.2,-71.38,40,4.8,0,"La Ligua, Provincia de Petorca, Chile",-32.4496375,-71.2316695,,,,,,La Ligua,,Provincia de Petorca,,Valparaiso Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-11 21:57:42,-32.79,-71.76,29,4.5,1813593.0735166944,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-05-11 20:52:35,-29.93,-71.63,40,4.0,1823117.5933979317,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-05-06 02:44:20,-34.29,-72.26,35,5.0,1791565.2281851834,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-05-04 20:25:33,-29.82,-71.38,49,5.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-02 16:09:54,-33.26,-70.11,110,5.1,0,"San José de Maipo, Provincia de Cordillera, Chile",-33.6403975,-70.3527845,,,,,,San José de Maipo,,Provincia de Cordillera,,Santiago Metropolitan Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-05-02 09:15:18,-20.14,-69.17,95,4.7,158.64844511503685,"Ruta A-629, Pozo Almonte, Chile",-20.143691745460874,-69.15965926042172,,,,,Ruta A-629,Pozo Almonte,Ruta A-629,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-26 05:32:48,-30.62,-71.17,56,5.3,488.5160557894611,"Quebrada del Ingenio, Limarí, Chile",-30.61667,-71.16667,,,,,,,Quebrada del Ingenio,Limarí,LM,De Coquimbo,CO,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-04-25 14:24:56,-32.5,-71.56,67,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-24 07:58:13,-21.78,-68.48,140,4.6,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-23 06:00:35,-22.37,-68.65,107,5.0,521.7657779429438,"Río Salado, El Loa, Chile",-22.37099,-68.65496,,,,,,,Río Salado,El Loa,EL,De Antofagasta,AN,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-04-21 07:52:55,-27.25,-69.27,115,4.4,0,"1580000 Tierra Amarilla, Chile",-27.4680505,-70.2649307,,,1580000,,,Tierra Amarilla,,Provincia de Copiapó,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-19 16:52:18,-32.75,-71.11,58,4.1,0,"2300304 Nogales, Chile",-32.736381,-71.2002438,,,2300304,,,Nogales,,Provincia de Quillota,,Valparaiso Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-19 10:21:13,-20.17,-69.4,85,4.1,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-17 13:46:05,-21.46,-68.81,103,5.0,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-17 05:58:01,-34.06,-70.48,106,4.5,802.6018009202219,"La Blanquina, Cachapoal, Chile",-34.06667,-70.48333,,,,,,,La Blanquina,Cachapoal,CA,Del Libertador B Ohiggins,LI,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-04-16 12:31:33,-29.85,-71.7,27,4.5,1817092.5453786731,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-04-15 13:16:02,-28.98,-70.2,115,4.5,445.164791780682,"Río Plata, Huasco, Chile",-28.98068,-70.19549,,,,,,,Río Plata,Huasco,HU,De Atacama,AT,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-04-14 05:35:28,-28.36,-70.21,96,4.0,0,"Vallenar, Provincia de Huasco, Chile",-28.5750438,-70.7616398,,,,,,Vallenar,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-14 04:04:40,-31.77,-71.61,37,4.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-10 10:19:33,-31.0,-71.54,74,6.2,0,"Punitaqui, Provincia de Limarí, Chile",-30.8337532,-71.2573637,,,,,,Punitaqui,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-06 17:58:48,-34.47,-72.54,39,4.0,1770369.4575962354,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-04-05 16:38:04,-28.16,-70.65,68,4.3,1847.0130755707175,"Vallenar, Provincia de Huasco, Chile",-28.1481711,-70.6367737,,,,,,Vallenar,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-05 11:12:12,-20.29,-70.53,46,5.4,2274400.5534538203,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-04-05 06:32:43,-42.62,-73.93,36,5.0,208.91393930255347,"Escuela Rural Notué, Ruta W-650, Chonchi, Chile",-42.6209938,-73.9278332,,,,,Ruta W-650,Chonchi,Escuela Rural Notué,Provincia de Chiloé,CE,Los Lagos Region,LG,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-02 22:37:12,-31.66,-71.72,43,4.7,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-04-02 13:36:16,-30.36,-71.38,41,4.0,0,"Coquimbo, Provincia de Elqui, Chile",-29.9531851,-71.3379503,,,,,,Coquimbo,,Provincia de Elqui,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-30 23:07:29,-20.65,-68.9,105,4.1,0,"Pica, Provincia del Tamarugal, Chile",-20.4911417,-69.3290752,,,,,,Pica,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-30 07:23:54,-30.68,-71.69,36,4.4,113.97693901639359,"Camino Interior, Ovalle, Chile",-30.683669935348902,-71.68622088428555,,,,,Camino Interior,Ovalle,Camino Interior,Provincia de Limarí,LM,Coquimbo Region,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-27 20:06:07,-21.52,-70.01,78,4.0,0,"Tocopilla, Provincia de Tocopilla, Chile",-22.0887189,-70.1960657,,,,,,Tocopilla,,Provincia de Tocopilla,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-26 06:01:49,-24.73,-69.49,88,4.6,0,"Taltal, Provincia de Antofagasta, Chile",-25.4078293,-70.4858424,,,,,,Taltal,,Provincia de Antofagasta,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-24 02:51:08,-25.69,-69.06,115,4.7,0,"1500000 Diego de Almagro, Chile",-26.3910794,-70.0459281,,,1500000,,,Diego de Almagro,,Provincia de Chañaral,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-23 12:27:11,-31.3,-71.19,67,4.2,937.4769907357017,"Quebrada Llampangui, Choapa, Chile",-31.29362,-71.19645,,,,,,,Quebrada Llampangui,Choapa,CH,De Coquimbo,CO,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-03-22 08:03:36,-21.41,-68.72,119,4.6,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,Calama,,Provincia de El Loa,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-19 16:36:20,-27.49,-69.92,99,4.4,0,"Copiapó, Provincia de Copiapó, Chile",-27.3664685,-70.3322753,,,,,,Copiapó,,Provincia de Copiapó,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-19 12:51:17,-32.39,-69.75,149,5.1,0,"Calingasta, Argentina",-31.44769675,-69.88272746134805,,,,,,,Calingasta,Calingasta,CL,San Juan,J,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-19 09:03:59,-32.71,-71.63,32,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-18 09:46:59,-21.56,-69.57,18,4.0,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-18 08:06:15,-28.88,-71.29,40,4.0,0,"Freirina, Provincia de Huasco, Chile",-28.5086484,-71.0785719,,,,,,Freirina,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-17 20:34:22,-18.79,-69.15,122,4.8,0,"Putre, Provincia de Parinacota, Chile",-18.1963825,-69.5592242,,,,,,Putre,,Provincia de Parinacota,,Arica y Parinacota Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-17 07:30:46,-23.36,-69.19,94,4.4,0,"1390000 Sierra Gorda, Chile",-22.8916766,-69.3200101,,,1390000,,,Sierra Gorda,,Provincia de Antofagasta,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-10 16:01:59,-19.96,-70.09,50,4.0,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,,1140000,,,Huara,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-10 05:00:37,-27.19,-70.23,90,4.4,0,"Copiapó, Provincia de Copiapó, Chile",-27.3664685,-70.3322753,,,,,,Copiapó,,Provincia de Copiapó,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-09 20:57:56,-31.84,-71.98,30,4.5,1785810.3830214238,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-03-08 16:41:58,-22.94,-69.13,109,4.8,498.2377547425323,"Sierra Gorda, Provincia de Antofagasta, Chile",-22.931932659070437,-69.12423387218878,,,,,,Sierra Gorda,,Provincia de Antofagasta,,Antofagasta Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-08 10:37:00,-33.51,-70.13,120,4.2,1913.282991487183,"Puente Salinillas, San José de Maipo, Provincia de Cordillera, Chile",-33.4943455,-70.1385644,,,,,,San José de Maipo,Puente Salinillas,Provincia de Cordillera,,Santiago Metropolitan Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-07 22:33:01,-30.7,-71.36,52,4.8,996.0636208458781,"Quebrada Espinal, 184 0000 Limarí, Chile",-30.70789,-71.364933,,,1840000,,Quebrada Espinal,,,Limarí,LM,De Coquimbo,CO,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-06 02:59:09,-29.02,-71.5,35,4.4,0,"Freirina, Provincia de Huasco, Chile",-28.5086484,-71.0785719,,,,,,Freirina,,Provincia de Huasco,,Atacama Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-04 16:16:32,-20.45,-68.65,126,5.1,343.26362760405226,"Municipio Llica, Daniel Campos, Bolivia",-20.447369585696922,-68.6474370819974,,Canton San Pablo de Napa,,,,Municipio Llica,,Daniel Campos,,Potosí,P,Bolivia,bo,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-04 15:36:23,-30.87,-71.17,58,4.7,757.9626793042382,"La Azulillo, Limarí, Chile",-30.86585,-71.1637,,,,,,,La Azulillo,Limarí,LM,De Coquimbo,CO,Chile,cl,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2018-03-04 14:06:55,-31.04,-71.36,63,4.3,0,"Punitaqui, Provincia de Limarí, Chile",-30.8337532,-71.2573637,,,,,,Punitaqui,,Provincia de Limarí,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-03-02 11:27:32,-34.38,-70.52,99,4.3,0,"Requínoa, Provincia de Cachapoal, Chile",-34.2848586,-70.8175128,,,,,,Requínoa,,Provincia de Cachapoal,,O'Higgins Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-26 23:31:45,-28.38,-67.55,139,4.9,0,"Famatina, F5365 F, Argentina",-28.667971700000002,-67.55933381071672,,,F5365,,,,Famatina,Departamento Famatina,FA,La Rioja,F,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-25 19:58:50,-37.72,-73.03,45,4.5,0,"Cañete, Provincia de Arauco, Chile",-37.8004074,-73.3990802,,,,,,Cañete,,Provincia de Arauco,,Biobio Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-25 00:21:54,-31.59,-71.46,50,4.0,212.75339402148342,"Ruta D-951, Canela, Chile",-31.59748522995686,-71.49480214975682,,,,,Ruta D-951,Canela,Ruta D-951,Provincia de Choapa,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-24 22:34:12,-29.76,-71.54,45,3.7,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-23 18:49:22,-34.52,-72.24,28,4.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-23 09:32:36,-33.08,-72.09,32,4.0,1786375.4254912157,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-22 22:47:38,-20.22,-69.18,94,4.0,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,Pozo Almonte,,Provincia del Tamarugal,,Tarapacа Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-21 01:07:10,-18.95,-69.35,107,4.9,0,"1000000 Camarones, Chile",-18.9633718,-69.71519067506257,,,1000000,,,Camarones,,Provincia de Arica,,Arica y Parinacota Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-20 15:37:08,-25.34,-70.5,18,4.2,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-20 10:51:04,-20.02,-70.51,33,4.1,2292103.4814675516,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-20 09:38:59,-25.34,-70.5,35,5.3,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-20 02:49:09,-31.61,-71.9,31,4.4,1792524.0752270166,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-19 23:30:52,-30.29,-71.51,51,4.2,335.39274611137944,"Sitio Ramsar Humedales Costeros de la Bahía Tongoy, Coquimbo, Provincia de Elqui, Chile",-30.2885782,-71.51308067074432,,,,,,Coquimbo,Sitio Ramsar Humedales Costeros de la Bahía Tongoy,Provincia de Elqui,,Coquimbo Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-19 00:21:09,-31.58,-71.87,32,4.4,1795282.0660536804,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-18 08:28:14,-31.44,-68.84,100,4.2,0,"Ullum, 5414 J, Argentina",-31.028560249999998,-68.83234062825171,,,5414,,,,Ullum,Ullúm,UL,San Juan,J,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-16 11:50:33,-29.37,-69.64,123,4.9,0,"Iglesia, Argentina",-29.58826425,-69.48016253361462,,,,,,,Iglesia,Iglesia,IG,San Juan,J,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-08 21:19:24,-37.45,-74.22,32,5.1,1730195.5206313787,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-06 19:47:10,-32.47,-70.31,104,4.4,0,"Putaendo, Provincia de San Felipe de Aconcagua, Chile",-32.6260768,-70.7167642,,,,,,Putaendo,,Provincia de San Felipe de Aconcagua,,Valparaiso Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-06 11:54:52,-29.39,-71.74,44,4.0,1818084.1655610779,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-06 04:13:41,-34.79,-71.7,51,4.4,514.2155427352681,"Embalse Culenco, Lolol, Provincia de Colchagua, Chile",-34.79340405,-71.69618845096045,,,,,,Lolol,Embalse Culenco,Provincia de Colchagua,,O'Higgins Region,,Chile,cl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-04 21:47:26,-17.29,-70.86,34,5.0,0,"Moquegua 18001, Peru",-17.1938025,-70.9345636,,,18001,,,Moquegua,,,,Moquegua,MOQ,Peru,pe,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2018-02-02 16:51:22,-30.03,-71.66,26,4.0,1819416.2734930273,South Pacific Ocean,-29.829753,-90.56043,,,,,,,South Pacific Ocean,,,,,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2018-02-01 23:13:54,-31.56,-70.3,133,5.2,0,"Calingasta, Argentina",-31.44769675,-69.88272746134805,,,,,,,Calingasta,Calingasta,CL,San Juan,J,Argentina,ar,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
