original_Date(UTC),original_Latitude,original_Longitude,original_Depth,original_Magnitude,distance,formatted,lat,lon,housenumber,postcode,suburb,district,street,county_code,city,state_code,county,state,country,country_code,name,attribution,attribution_license,attribution_url
2020-10-18 05:41:18,-30.71,-71.34,52,3.3,755.6730831892202,"Camping Sendero del Molle, Ruta D-635, Ovalle, Chile",-30.7046921,-71.344936,,,,,Ruta D-635,LM,Ovalle,CO,Provincia de Limarí,Coquimbo Region,Chile,cl,Camping Sendero del Molle,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-17 19:12:37,-30.89,-71.39,63,3.9,382.0383730722826,"Posta de salud rural cerro blanco, Ovalle, Provincia de Limarí, Chile",-30.8865763,-71.389665,,,,,,LM,Ovalle,CO,Provincia de Limarí,Coquimbo Region,Chile,cl,Posta de salud rural cerro blanco,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-17 09:04:33,-31.74,-71.25,47,3.8,503.9535148205898,"Ruta D-377-E, Illapel, Chile",-31.74120029912481,-71.22138617450305,,,,Población El Molino,Ruta D-377-E,,Illapel,,Provincia de Choapa,Coquimbo Region,Chile,cl,Ruta D-377-E,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-17 03:53:05,-22.54,-70.42,29,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-16 16:33:10,-38.15,-73.78,28,3.9,1798354.6987981703,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-10-16 04:16:47,-30.36,-71.23,25,3.5,1266.0998594279192,"Ovalle, Provincia de Limarí, Chile",-30.3529719,-71.2403818,,,,,,,Ovalle,,Provincia de Limarí,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-15 23:25:55,-29.59,-71.32,70,3.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-15 20:22:18,-32.61,-71.55,52,3.7,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-15 02:20:11,-31.5,-69.15,116,5.0,0,"9241 J, Argentina",-31.575441,-68.92779263795131,,9241,,,,,,J,Zonda,San Juan,Argentina,ar,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-14 20:16:09,-33.01,-70.19,126,4.3,0,"2100000 Los Andes, Chile",-32.8336867,-70.5981609,,2100000,,,,,Los Andes,,Provincia de Los Andes,Valparaiso Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-14 05:57:19,-21.85,-70.39,33,3.8,2200624.072099769,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-10-13 19:07:23,-34.04,-72.24,32,4.1,1788268.1431568868,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-10-13 17:16:17,-26.16,-71.05,30,4.9,1955987.7363963516,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-10-13 00:30:01,-23.04,-69.33,99,4.5,0,"1390000 Sierra Gorda, Chile",-22.8916766,-69.3200101,,1390000,,,,,Sierra Gorda,,Provincia de Antofagasta,Antofagasta Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-12 14:51:53,-21.94,-69.97,70,4.0,0,"Tocopilla, Provincia de Tocopilla, Chile",-22.0887189,-70.1960657,,,,,,,Tocopilla,,Provincia de Tocopilla,Antofagasta Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-11 16:47:17,-23.16,-69.29,93,4.0,0,"1390000 Sierra Gorda, Chile",-22.8916766,-69.3200101,,1390000,,,,,Sierra Gorda,,Provincia de Antofagasta,Antofagasta Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-11 07:06:14,-19.28,-70.14,56,3.8,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,1140000,,,,,Huara,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-10 10:55:02,-26.7,-70.66,55,3.8,0,"Caldera, Provincia de Copiapó, Chile",-27.0675545,-70.8222047,,,,,,,Caldera,,Provincia de Copiapó,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-09 04:11:45,-20.77,-69.08,102,4.3,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-08 04:28:55,-32.71,-71.62,34,4.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-08 03:24:32,-19.06,-69.42,129,4.3,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,1140000,,,,,Huara,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-07 05:34:22,-29.0,-71.14,54,4.8,0,"Freirina, Provincia de Huasco, Chile",-28.5086484,-71.0785719,,,,,,,Freirina,,Provincia de Huasco,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-06 13:25:12,-21.4,-69.78,46,4.2,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-06 11:32:49,-20.77,-70.08,48,3.4,85.41668387102425,"Ruta A-760, Pozo Almonte, Chile",-20.737189941738414,-70.00311956668547,,,,,Ruta A-760,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,Ruta A-760,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-06 10:29:21,-32.23,-70.82,94,4.2,526.6561682762386,"Petorca, Provincia de Petorca, Chile",-32.22347315329932,-70.82436050365688,,,,,,,Petorca,,Provincia de Petorca,Valparaiso Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-10-06 05:16:25,-32.28,-71.78,31,4.4,1807207.1420788374,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-10-05 19:28:21,-20.24,-70.28,40,3.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-30 13:29:32,-19.46,-69.32,102,3.7,1993.991917972016,"Huara, Provincia del Tamarugal, Chile",-19.4668526,-69.3375758,,,,,,,Huara,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-29 16:16:15,-41.72,-73.98,36,3.5,0,"Maullín, Provincia de Llanquihue, Chile",-41.6160139,-73.5950711,,,,,,,Maullín,,Provincia de Llanquihue,Los Lagos Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-29 14:24:31,-33.7,-70.82,92,4.4,565.148835948097,"Monumento Histórico Hornos de Lonquén, Los Nogales, Talagante, Chile",-33.7043201,-70.8232183,,,,,Los Nogales,MI,Talagante,RM,Provincia de Talagante,Santiago Metropolitan Region,Chile,cl,Monumento Histórico Hornos de Lonquén,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-28 16:49:18,-33.01,-71.99,25,4.6,1794749.1308518373,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-28 15:41:59,-29.27,-71.25,51,3.8,0,"La Higuera, Provincia de Elqui, Chile",-29.511595,-71.2015007,,,,,,,La Higuera,,Provincia de Elqui,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-28 14:26:04,-29.26,-71.22,51,3.9,506.2331215640051,"Quebrada Las Docas, Elqui, Chile",-29.2556,-71.22134,,,,,,EQ,,CO,Elqui,De Coquimbo,Chile,cl,Quebrada Las Docas,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-09-27 07:26:02,-28.83,-71.1,44,3.4,0,"Freirina, Provincia de Huasco, Chile",-28.5086484,-71.0785719,,,,,,,Freirina,,Provincia de Huasco,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-26 04:02:07,-30.68,-71.32,41,3.7,0,"Ovalle, Provincia de Limarí, Chile",-30.6030819,-71.2029894,,,,,,,Ovalle,,Provincia de Limarí,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-25 14:04:58,-22.4,-69.52,81,4.0,889.4026140108352,"Río San Salvador, Tocopilla, Chile",-22.39639,-69.52772,,,,,,TO,,AN,Tocopilla,De Antofagasta,Chile,cl,Río San Salvador,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-09-25 00:53:34,-20.38,-69.97,82,3.2,2149.517562286139,"Huemul, Pozo Almonte, Provincia del Tamarugal, Chile",-20.3625458,-69.9788634,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,Huemul,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-23 23:09:23,-25.09,-70.83,40,4.1,2013860.2726196265,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-22 20:13:19,-30.7,-71.56,27,4.7,0,"Ovalle, Provincia de Limarí, Chile",-30.6030819,-71.2029894,,,,,,,Ovalle,,Provincia de Limarí,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-22 11:53:06,-21.91,-68.41,126,4.7,0,"Calama, Provincia de El Loa, Chile",-22.4623917,-68.9272181,,,,,,,Calama,,Provincia de El Loa,Antofagasta Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-20 20:11:55,-28.55,-71.26,42,4.1,0,"1640000 Huasco, Chile",-28.4651248,-71.2207947,,1640000,,,,,Huasco,,Provincia de Huasco,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-19 09:26:50,-21.0,-68.73,129,4.9,0,"Minera Doña Inés de Collahuasi, Pica, Provincia del Tamarugal, Chile",-20.96403865,-68.70770143312788,,,Minera Doña Inés de Collahuasi,,,,Pica,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,Minera Doña Inés de Collahuasi,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-19 07:01:59,-20.38,-70.05,62,4.0,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-18 01:46:54,-30.02,-71.64,35,4.1,1821415.8638117947,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-17 06:47:24,-21.38,-69.81,47,3.8,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-17 01:33:15,-30.35,-71.52,40,5.1,0,"Coquimbo, Provincia de Elqui, Chile",-29.9531851,-71.3379503,,,,,,,Coquimbo,,Provincia de Elqui,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-16 06:30:15,-31.51,-71.65,70,4.3,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-15 05:11:53,-27.95,-71.42,19,4.6,1872951.82960249,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-14 09:23:22,-28.62,-71.42,44,4.4,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-13 14:52:49,-29.04,-71.31,44,4.5,0,"Freirina, Provincia de Huasco, Chile",-28.5086484,-71.0785719,,,,,,,Freirina,,Provincia de Huasco,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-12 15:42:11,-31.32,-71.16,68,3.7,0,"Canela, Provincia de Choapa, Chile",-31.4643996,-71.43491570348377,,,,,,,Canela,,Provincia de Choapa,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-12 09:45:32,-28.16,-71.36,35,4.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-12 04:22:27,-30.54,-71.14,32,2.9,745.9061628340258,"Planta Pisco MalPaso, Limarí, Chile",-30.541064,-71.13231,,,,,Planta Pisco MalPaso,LM,,CO,Limarí,De Coquimbo,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-11 15:10:45,-21.35,-69.85,48,3.9,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-11 10:37:10,-21.37,-69.84,53,3.2,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-11 08:25:06,-21.39,-69.89,48,4.6,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-11 07:48:52,-21.39,-69.86,48,3.6,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-11 07:35:56,-21.36,-69.91,54,6.0,0,"Pozo Almonte, Provincia del Tamarugal, Chile",-20.2597061,-69.7861372,,,,,,,Pozo Almonte,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-08 09:35:13,-29.46,-71.84,28,4.1,1807629.214310158,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-07 04:39:23,-31.82,-71.6,67,4.2,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-07 01:27:48,-27.96,-71.11,30,4.2,530.1981164383465,"Aguada Matamoros, Copiapó, Chile",-27.96454,-71.11165,,,,,,CO,,AT,Copiapó,De Atacama,Chile,cl,Aguada Matamoros,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-09-06 11:21:01,-28.03,-71.41,21,4.8,1872238.8860942756,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-06 01:26:30,-30.42,-71.42,17,3.3,0,"Coquimbo, Provincia de Elqui, Chile",-29.9531851,-71.3379503,,,,,,,Coquimbo,,Provincia de Elqui,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-06 01:16:58,-30.35,-71.54,30,6.3,815.0670700414328,"Tangue, Elqui, Chile",-30.35511,-71.54609,,,,,,EQ,,CO,Elqui,De Coquimbo,Chile,cl,Tangue,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-09-04 20:12:58,-28.03,-71.26,21,3.2,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-04 13:23:20,-33.37,-71.34,56,3.8,999.7469222013304,"Cerro Los Perales, Valparaíso, Chile",-33.36667,-71.35,,,,,,IP,,VS,Valparaíso,De Valparaiso,Chile,cl,Cerro Los Perales,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-09-03 03:23:57,-28.01,-71.44,27,4.7,1869761.5571941698,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-02 16:14:38,-30.32,-71.39,50,3.7,0,"Coquimbo, Provincia de Elqui, Chile",-29.9531851,-71.3379503,,,,,,,Coquimbo,,Provincia de Elqui,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-02 13:38:18,-28.06,-71.05,35,4.1,0,"1640000 Huasco, Chile",-28.4651248,-71.2207947,,1640000,,,,,Huasco,,Provincia de Huasco,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-02 09:38:13,-28.0,-71.31,26,4.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-02 03:04:28,-27.95,-71.43,26,4.7,1871987.6218170612,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 21:09:15,-27.98,-71.55,24,6.3,1859783.088964056,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 17:13:22,-27.96,-71.34,31,4.8,1880453.901245697,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 11:45:26,-27.97,-71.33,24,3.9,1881207.0882660595,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 10:31:52,-27.94,-71.33,25,5.3,1881842.119581805,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 07:01:24,-28.05,-71.33,30,5.5,1879540.7518460543,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 06:28:23,-28.0,-71.07,32,4.5,0,"1640000 Huasco, Chile",-28.4651248,-71.2207947,,1640000,,,,,Huasco,,Provincia de Huasco,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-01 05:29:39,-28.06,-71.36,24,5.2,1876442.0653881761,South Pacific Ocean,-29.829753,-90.56043,,,,,,,,,,,,,South Pacific Ocean,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
2020-09-01 04:36:36,-27.98,-71.08,20,4.8,842.5591567372986,"Quebrada Matamoros, Copiapó, Chile",-27.972627012839755,-71.08197901368669,,,,,Quebrada Matamoros,CO,Copiapó,AT,Provincia de Copiapó,Atacama Region,Chile,cl,Quebrada Matamoros,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-01 04:30:02,-28.07,-71.21,36,6.1,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-01 04:09:27,-27.97,-71.24,31,7.0,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-09-01 00:48:02,-29.21,-71.3,60,3.0,0,"La Higuera, Provincia de Elqui, Chile",-29.511595,-71.2015007,,,,,,,La Higuera,,Provincia de Elqui,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-28 17:30:44,-20.01,-69.83,64,4.6,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,1140000,,,,,Huara,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-27 20:55:39,-28.11,-71.33,43,4.5,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-27 15:36:47,-33.45,-71.85,32,3.4,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-25 22:44:29,-26.17,-69.48,16,4.7,0,"1500000 Diego de Almagro, Chile",-26.3910794,-70.0459281,,1500000,,,,,Diego de Almagro,,Provincia de Chañaral,Atacama Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-24 16:25:06,-29.22,-71.2,75,3.5,0,"La Higuera, Provincia de Elqui, Chile",-29.511595,-71.2015007,,,,,,,La Higuera,,Provincia de Elqui,Coquimbo Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-24 14:35:16,-19.57,-69.22,106,3.7,0,"1140000 Huara, Chile",-19.9957872,-69.7727034,,1140000,,,,,Huara,,Provincia del Tamarugal,Tarapacа Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-24 00:21:02,-36.66,-73.08,21,3.6,2532.9952514809543,"Talcahuano, Provincia de Concepción, Chile",-36.6402273,-73.0940993,,,,,,,Talcahuano,,Provincia de Concepción,Biobio Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-23 14:16:11,-27.89,-71.2,28,4.5,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-23 06:16:15,-20.61,-69.8,48,3.9,914.129693009421,"Pampa Aerolitos, Tamarugal, Chile",-20.60319,-69.80492,,,,,,TM,,TP,Tamarugal,De Tarapaca,Chile,cl,Pampa Aerolitos,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-08-21 05:56:44,-19.61,-69.45,104,4.2,186.3815421290805,"Quebrada de Sotoca, Tamarugal, Chile",-19.61152,-69.44925,,,,,,TM,,TP,Tamarugal,De Tarapaca,Chile,cl,Quebrada de Sotoca,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
2020-08-18 00:44:05,-32.11,-71.67,16,3.6,0,Chile,-31.7613365,-71.3187697,,,,,,,,,,,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-17 03:28:12,-33.19,-70.02,20,3.8,0,"Distrito Potrerillos, Departamento Luján de Cuyo, Argentina",-32.9607917,-69.1974467,,,,,,,Distrito Potrerillos,M,Departamento Luján de Cuyo,Mendoza,Argentina,ar,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-16 14:16:26,-33.19,-70.03,16,3.5,0,"Distrito Potrerillos, Departamento Luján de Cuyo, Argentina",-32.9607917,-69.1974467,,,,,,,Distrito Potrerillos,M,Departamento Luján de Cuyo,Mendoza,Argentina,ar,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
2020-08-16 03:18:50,-19.2,-70.24,72,5.2,0,"1000000 Camarones, Chile",-18.9633718,-69.71519067506257,,1000000,,,,,Camarones,,Provincia de Arica,Arica y Parinacota Region,Chile,cl,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
